cg1	cg2	cg3	cg4	cg5	cg6	cg7	cg8	cg9	cg10	cg11	cg12	cg13	cg14	cg15	cg16	cg17	cg18	cg19	cg20	cg21	cg22	cg23	cg24	cg25	cg26	cg27	cg28	cg29	cg30	cg31	cg32	cg33	cg34	cg35	cg36	cg37	cg38	cg39	cg40	cg41	cg42	cg43	cg44	cg45	cg46	cg47	cg48	cg49	cg50	cg51	cg52	cg53	cg54	cg55	cg56	cg57	cg58	cg59	cg60	cg61	cg62	cg63	cg64	cg65	cg66	cg67	cg68	cg69	cg70	cg71	cg72	cg73	cg74	cg75	cg76	cg77	cg78	cg79	cg80	cg81	cg82	cg83	cg84	cg85	cg86	cg87	cg88	cg89	cg90	cg91	cg92	cg93	cg94	cg95	cg96	cg97	cg98	cg99	cg100	cg101	cg102	cg103	cg104	cg105	cg106	cg107	cg108	cg109	cg110	cg111	cg112	cg113	cg114	cg115	cg116	cg117	cg118	cg119	cg120	cg121	cg122	cg123	cg124	cg125	cg126	cg127	cg128	cg129	cg130	cg131	cg132	cg133	cg134	cg135	cg136	cg137	cg138	cg139	cg140	cg141	cg142	cg143	cg144	cg145	cg146	cg147	cg148	cg149	cg150	cg151	cg152	cg153	cg154	cg155	cg156	cg157	cg158	cg159	cg160	cg161	cg162	cg163	cg164	cg165	cg166	cg167	cg168	cg169	cg170	cg171	cg172	cg173	cg174	cg175	cg176	cg177	cg178	cg179	cg180	cg181	cg182	cg183	cg184	cg185	cg186	cg187	cg188	cg189	cg190	cg191	cg192	cg193	cg194	cg195	cg196	cg197	cg198	cg199	cg200
0.8509724	0.3657787	0.7932584	0.9140357	0.2737404	0.05065258	0.7740191	0.8968554	0.791266	0.8298969	0.08129224	0.0635958	0.8473549	0.7800118	0.9412133	0.8525169	0.7978078	0.07694253	0.9296428	0.9080041	0.8065174	0.8981381	0.5805355	0.851002	0.328678	0.8807956	0.210498	0.8651208	0.2346036	0.8691218	0.08209647	0.05569375	0.06007405	0.09215263	0.7865648	0.842577	0.8834797	0.08597903	0.8564502	0.05679893	0.9556774	0.8490732	0.3348238	0.7685066	0.08713693	0.7790503	0.4326952	0.02544462	0.05886243	0.4094221	0.06437414	0.1362292	0.7539695	0.8465846	0.533894	0.2308748	0.2535611	0.9856397	0.9106662	0.9808077	0.9317077	0.9520575	0.7297531	0.6635743	0.8104647	0.8342577	0.5914068	0.9150708	0.01611632	0.7184603	0.7733785	0.8561991	0.8460106	0.8925267	0.8639431	0.8094439	0.8907259	0.08481491	0.1296284	0.4557004	0.8347265	0.08813764	0.09306748	0.02433135	0.1384598	0.09346991	0.1262856	0.9857701	0.9170572	0.08564052	0.03942	0.03540252	0.893328	0.1138984	0.05484578	0.07857845	0.7251987	0.9686123	0.5170649	0.07802153	0.1092217	0.03084495	0.4454847	0.1159052	0.9708554	0.8477035	0.9629574	0.88546	0.03204349	0.856947	0.9185222	0.0223185	0.8862957	0.9004125	0.9413141	0.1147275	0.3324224	0.9455327	0.788756	0.02974745	0.03557262	0.9518557	0.4768167	0.2015084	0.8416239	0.8663638	0.1134051	0.7696046	0.06259983	0.8278854	0.1146931	0.8485399	0.9168323	0.07634625	0.8887246	0.847392	0.07953428	0.8597521	0.1112958	0.5159095	0.08474357	0.02801033	0.9134659	0.6720842	0.7414402	0.8822201	0.649314	0.04683947	0.08442093	0.8272177	0.1385096	0.8487258	0.6895918	0.8994946	0.03760954	0.8376595	0.9103379	0.8312027	0.8693371	0.8688835	0.7806375	0.4943605	0.007404521	0.7136281	0.9219713	0.7872588	0.4331672	0.6717429	0.8471175	0.05481399	0.05058569	0.7119027	0.05360322	0.08182314	0.9672834	0.1036958	0.7193466	0.7657871	0.07005369	0.08645154	0.2534737	0.08130602	0.1480177	0.2426983	0.8294993	0.2076037	0.09564086	0.04803973	0.337713	0.6065039	0.1742453	0.9313773	0.8306456	0.8625593	0.9639344	0.7888057	0.08095028	0.2644018	0.8136331	0.8526228
0.7912636	0.40149	0.798119	0.8956343	0.3274187	0.06308028	0.5782587	0.9007786	0.7948022	0.8382297	0.1072066	0.06794144	0.8583527	0.8347248	0.9479247	0.8624855	0.6359315	0.1007855	0.9176371	0.9217899	0.835587	0.8733879	0.7471999	0.8477404	0.5201006	0.8943814	0.3609744	0.8622714	0.2737472	0.7914997	0.1327668	0.07123861	0.09498528	0.06547175	0.7123206	0.853824	0.6662484	0.09459157	0.7184743	0.05588807	0.8325633	0.830499	0.3226462	0.6555264	0.1094352	0.8658009	0.8597965	0.0737064	0.0756029	0.9027196	0.1046451	0.1421996	0.7980788	0.8708661	0.6079307	0.2708685	0.7012132	0.9785538	0.9264646	0.9558967	0.9332736	0.9305226	0.6259845	0.5483417	0.8727582	0.6942365	0.6943777	0.7961827	0.02764492	0.6914822	0.7782794	0.8512924	0.9316313	0.8849267	0.8520226	0.8899364	0.8995361	0.102643	0.1565971	0.46470013	0.8530665	0.09347307	0.1179987	0.08104604	0.2402871	0.1503308	0.1627163	0.9884942	0.9028906	0.0793934	0.03134899	0.06434938	0.8692864	0.1477462	0.06000571	0.1266309	0.7786533	0.9389229	0.7789991	0.08552347	0.1558603	0.06648576	0.7412898	0.2165899	0.9846807	0.7699155	0.9417566	0.8800985	0.03517327	0.8494566	0.8576589	0.01346109	0.8122098	0.9190037	0.9310678	0.2711726	0.8582841	0.9103434	0.8525583	0.05614252	0.061291	0.9610277	0.5581493	0.3812892	0.861822	0.8719591	0.1638298	0.7742478	0.1519584	0.8236721	0.2525461	0.7997969	0.8741866	0.07656837	0.9278139	0.8261806	0.1019026	0.8908762	0.3576058	0.5389953	0.1112627	0.02321124	0.8781387	0.1115654	0.7417188	0.9011877	0.6736729	0.09323413	0.1219593	0.7969179	0.1831868	0.8129798	0.7093909	0.9087351	0.04454884	0.8327351	0.9139917	0.8879073	0.8770235	0.8540448	0.7703339	0.5807303	0.02728549	0.846795	0.9019585	0.7538266	0.7195444	0.7054905	0.8099067	0.04297415	0.06885277	0.784022	0.0550192	0.1210785	0.9232972	0.2411201	0.8521004	0.8535738	0.04547527	0.08188893	0.6321239	0.1139982	0.2741244	0.3233152	0.8444995	0.4100114	0.216082	0.05888246	0.4326116	0.7417411	0.176128	0.9261084	0.8503937	0.855968	0.9537045	0.7467511	0.1929862	0.7292065	0.7314045	0.8666959
0.7428756	0.3938814	0.7837715	0.879669	0.30718	0.05526646	0.5077337	0.9347891	0.7953926	0.8568741	0.09874446	0.04195804	0.7962367	0.7504932	0.9341257	0.8666186	0.803323	0.0689439	0.9429005	0.9546981	0.8482381	0.8744516	0.6886878	0.8393668	0.4116234	0.8817638	0.3393084	0.872994	0.2860641	0.7890056	0.1121058	0.05078879	0.049511	0.07723395	0.6899153	0.8218014	0.6772362	0.0643699	0.7092146	0.04580613	0.7723712	0.8005345	0.2710249	0.7011586	0.07770961	0.8213257	0.80151	0.04524887	0.07645006	0.7294108	0.07874986	0.1127043	0.7315589	0.8785291	0.5472836	0.286431	0.6121664	0.9779165	0.9309031	0.9794784	0.9266545	0.9435264	0.6098506	0.4640722	0.8481343	0.6611642	0.6596145	0.8448587	0.007068607	0.6785834	0.7458513	0.8065226	0.9239907	0.9250444	0.865289	0.8964259	0.9011459	0.1066228	0.1463433	0.4274962	0.8440077	0.09025408	0.1188572	0.07561687	0.1731045	0.1473517	0.1325957	0.9839137	0.9009739	0.05690748	0.03035554	0.05557954	0.8799607	0.1141612	0.06982112	0.0825021	0.7653989	0.9606068	0.6561941	0.06221617	0.135169	0.0393643	0.6860017	0.2207401	0.9614131	0.7351245	0.956112	0.8925182	0.01911648	0.8739864	0.8421479	0.01214349	0.7947477	0.9179846	0.9069327	0.2471108	0.7049685	0.9271991	0.8411161	0.03751549	0.04626147	0.9254524	0.5046708	0.4073376	0.8479499	0.8815114	0.1241621	0.6752794	0.1386591	0.8075348	0.226462	0.7579307	0.8881333	0.06163635	0.8970657	0.8062705	0.08415098	0.9166989	0.2373654	0.4817314	0.08510139	0.02338767	0.9125166	0.3298265	0.7422346	0.9104317	0.6705327	0.09318294	0.08220579	0.764589	0.1389835	0.7664263	0.8206344	0.9021898	0.03353578	0.8112782	0.9127917	0.8730531	0.8737521	0.8499591	0.7796824	0.5543669	0.01481412	0.7874091	0.8970496	0.7398492	0.6826369	0.7018927	0.8707837	0.03587111	0.06395227	0.7224029	0.06789904	0.09188735	0.9229469	0.177545	0.808826	0.7972	0.05816082	0.06932745	0.5610015	0.13642	0.2442348	0.2765549	0.8272039	0.3350208	0.1576401	0.05878441	0.3964951	0.6870013	0.1583107	0.930546	0.8573488	0.8783816	0.9546235	0.7616753	0.1479676	0.668901	0.6999245	0.788596
0.8006618	0.3261475	0.7941502	0.8927254	0.29621	0.05556022	0.6294199	0.9122041	0.7698125	0.8795384	0.0743413	0.05926647	0.8702234	0.8021373	0.9251108	0.8722067	0.6770717	0.05265786	0.9253876	0.9446844	0.8537005	0.893539	0.7141003	0.8577406	0.401785	0.8910454	0.3224996	0.8666371	0.2456699	0.8187261	0.1198354	0.05739727	0.06525455	0.06826568	0.7585726	0.8578448	0.7277032	0.0573483	0.7951857	0.03717472	0.8867142	0.8408988	0.2875949	0.7658657	0.07735062	0.8703029	0.8419614	0.03204835	0.06284859	0.798599	0.06834678	0.1144159	0.8148943	0.893126	0.5690808	0.2729372	0.6512594	0.9815178	0.9023004	0.9777423	0.9313822	0.9554837	0.7730755	0.568912	0.8760142	0.7549007	0.6703471	0.9257625	0.02575065	0.7493133	0.7142396	0.838874	0.9241177	0.9081526	0.879553	0.8997754	0.9023018	0.09034444	0.1292711	0.4322743	0.8281755	0.0913863	0.1176643	0.08029197	0.1636108	0.1193984	0.1223899	0.9876599	0.8928483	0.07463326	0.02774853	0.05265141	0.9075635	0.1186778	0.07116698	0.087277	0.7707465	0.9319232	0.6726682	0.07342116	0.1257582	0.05194282	0.7084135	0.1533865	0.9785962	0.8251416	0.963936	0.9044989	0.02002663	0.9101906	0.8842975	0.0175229	0.8501744	0.9119521	0.9403738	0.2750954	0.7817819	0.9323723	0.8514741	0.03474787	0.04414376	0.9602642	0.5717319	0.4523246	0.8436031	0.8882599	0.1151079	0.7201254	0.1259693	0.8417123	0.1979514	0.8393832	0.8977983	0.0604412	0.9150028	0.8463371	0.07554264	0.8887697	0.3159141	0.5286046	0.07711089	0.01408336	0.9289289	0.2350506	0.7624741	0.9138412	0.6380069	0.08300801	0.09604262	0.8234455	0.1401972	0.8183842	0.4007118	0.9145426	0.02777427	0.8638958	0.9220191	0.8799437	0.8844022	0.8573467	0.8023427	0.5463513	0.01799023	0.8256837	0.884832	0.835129	0.6598489	0.6896783	0.8614405	0.03994802	0.04447633	0.7799852	0.04990254	0.1002651	0.9638957	0.1667561	0.855303	0.8517753	0.0591925	0.07691861	0.5816546	0.1146178	0.2075024	0.2095238	0.856593	0.33994	0.1773801	0.04323265	0.4005388	0.7076002	0.1271549	0.9443787	0.8405471	0.8934561	0.9486594	0.772293	0.137006	0.6760852	0.7803181	0.7990295
0.849416	0.3460898	0.8428307	0.9297866	0.238767	0.08255216	0.7713924	0.9231537	0.868117	0.8653994	0.1199406	0.06758721	0.8785471	0.8757699	0.9101993	0.8451009	0.8617309	0.04241349	0.9112314	0.9570078	0.8758649	0.9145086	0.7956355	0.8734463	0.4456646	0.917395	0.3577157	0.8977406	0.2811255	0.8736036	0.08535565	0.07403582	0.07807541	0.05242718	0.8481634	0.8866484	0.8657273	0.09303177	0.8990957	0.05235891	0.9091372	0.8695397	0.258416	0.7324917	0.09142802	0.8732526	0.8728348	0.05658627	0.1076613	0.9091602	0.1007213	0.1899855	0.8804963	0.9141458	0.6643631	0.2167223	0.5840435	0.9669312	0.9359268	0.9684325	0.9498342	0.9436987	0.7794585	0.71652	0.8812664	0.8090878	0.7155336	0.9283815	0.03214535	0.7340046	0.7679325	0.9061311	0.9324324	0.9288772	0.8595325	0.9094777	0.9113058	0.1202134	0.1918755	0.4819841	0.8666618	0.1075576	0.1361483	0.08883155	0.1709851	0.1151147	0.1604835	0.9856635	0.9239823	0.06564523	0.02416863	0.04558212	0.9366356	0.1503608	0.06274008	0.0731519	0.8190448	0.905578	0.8399795	0.0888617	0.1387745	0.08389932	0.7787548	0.1572728	0.9883374	0.8749319	0.9652084	0.9415421	0.01734244	0.8544723	0.892944	0.01236796	0.9239416	0.9283243	0.9389186	0.2349015	0.8993812	0.9386838	0.9122451	0.02657201	0.03836083	0.9615306	0.6532066	0.3787425	0.9224621	0.8975303	0.1591718	0.835247	0.1132471	0.902567	0.2223865	0.8932394	0.8390866	0.09025677	0.9104591	0.881178	0.09413331	0.872779	0.3734537	0.5520544	0.1070017	0.01755014	0.8907579	0.1997546	0.7812487	0.892713	0.6991064	0.1065089	0.107875	0.8480538	0.1663243	0.9073024	0.7887986	0.934749	0.0324772	0.898948	0.9308766	0.8799667	0.9097103	0.895932	0.837333	0.4395199	0.03288858	0.8704246	0.9251672	0.830193	0.7151272	0.7672276	0.8758281	0.03670227	0.05834273	0.8053229	0.08289963	0.04845426	0.9464605	0.184612	0.9082614	0.8795401	0.04743716	0.09161198	0.5619773	0.1051745	0.2238628	0.2999267	0.8939733	0.3102444	0.2730944	0.0295812	0.4241825	0.760262	0.14513	0.9471354	0.847881	0.8850452	0.9546765	0.7212061	0.1507723	0.6445976	0.8561294	0.7736318
0.8022785	0.4174218	0.7860354	0.8896537	0.3490452	0.07933964	0.6186743	0.9005497	0.7990838	0.818783	0.1248207	0.08265825	0.8538263	0.8005694	0.9290986	0.8324138	0.7070026	0.07549323	0.9071933	0.9157456	0.8421983	0.8834743	0.7046715	0.8265296	0.4590254	0.8675397	0.4050947	0.822359	0.2734151	0.8381653	0.1184591	0.08941494	0.1086432	0.08435901	0.7427745	0.8622937	0.771534	0.09930313	0.8016477	0.0557711	0.8189152	0.8231341	0.3197388	0.6799361	0.1066571	0.8018018	0.7925589	0.02193242	0.1094026	0.8123004	0.09447701	0.1974522	0.7701728	0.8601742	0.561795	0.2886836	0.6414753	0.9771088	0.9279201	0.9609075	0.9080631	0.9164606	0.7124391	0.7016807	0.8557171	0.7569953	0.6537269	0.9028723	0.0195452	0.7315719	0.639265	0.8296139	0.9158805	0.9038132	0.891288	0.8572461	0.8807585	0.1280808	0.2123768	0.451005	0.8527462	0.1143342	0.1626947	0.06758349	0.2290849	0.1442878	0.1749971	0.980126989	0.8965322	0.08484727	0.04083087	0.06249098	0.8980801	0.1558511	0.0742979	0.1175965	0.7987444	0.9316439	0.7953825	0.116249	0.162977	0.05986395	0.7251003	0.229824	0.8939681	0.8334311	0.9468417	0.9106979	0.0359943	0.8257821	0.8717696	0.01009215	0.8293118	0.8924043	0.9119751	0.2748374	0.7797071	0.9239733	0.8556056	0.04262788	0.03864888	0.9074158	0.5327424	0.4305327	0.849961	0.8664158	0.1527079	0.6963332	0.1532824	0.8349437	0.2969538	0.8327	0.9007433	0.1061544	0.9223692	0.8142493	0.0980984	0.9082083	0.3887804	0.606218	0.1161767	0.0229709	0.8928825	0.2609387	0.760866	0.9048373	0.653228	0.07680666	0.1149539	0.8057937	0.2021195	0.7932975	0.7898155	0.9194561	0.04793163	0.8583984	0.9242219	0.8635373	0.8450269	0.8272997	0.8060083	0.5404538	0.02630256	0.8255102	0.8999699	0.7830967	0.7081738	0.7310324	0.832789	0.06998712	0.06378286	0.7770396	0.07330057	0.07962583	0.9440566	0.1884058	0.8413504	0.8091804	0.06036861	0.09960621	0.5627968	0.1546247	0.266229	0.2677671	0.8368033	0.289911	0.1901716	0.0824481	0.4996559	0.7109399	0.1916288	0.9287006	0.805986	0.8658454	0.9489251	0.7178545	0.1951385	0.6604714	0.7757424	0.8814383
0.8351843	0.3581113	0.8176862	0.8999547	0.3194638	0.05617731	0.6531547	0.9118803	0.8340123	0.8097405	0.09309943	0.06247874	0.8419402	0.855675	0.9397627	0.89961	0.5584036	0.07503212	0.9254764	0.9345117	0.8247058	0.9014792	0.6785765	0.865169	0.4718046	0.9026245	0.3150319	0.8517321	0.28125	0.8457626	0.104781	0.05350486	0.0834991	0.06726576	0.7184297	0.8608596	0.7979678	0.07540829	0.8340938	0.05684813	0.9223569	0.8544371	0.2910518	0.7301911	0.09087195	0.8730029	0.8597593	0.06348471	0.07807221	0.8809159	0.08573487	0.186542	0.8137334	0.9012778	0.5117292	0.2497677	0.5440384	0.9895178	0.9153191	0.9665779	0.9208443	0.9575909	0.7335736	0.596048	0.8885941	0.7761785	0.6270168	0.89869	0.02007937	0.7397302	0.7343382	0.8465728	0.9058592	0.9119178	0.8747364	0.8841628	0.8884482	0.1049965	0.1414112	0.4677934	0.8645183	0.08226356	0.09765106	0.07285862	0.1529857	0.1251826	0.1170243	0.9925447	0.906324	0.06633934	0.02959272	0.04474834	0.8962432	0.1080591	0.04366086	0.07686698	0.7882079	0.9654307	0.8006276	0.06092877	0.121474	0.02532427	0.6956297	0.1308017	0.9833333	0.7916599	0.9653088	0.9075348	0.02480837	0.869112	0.8864387	0.01926782	0.8566132	0.91622	0.9278901	0.2337524	0.8757138	0.9166122	0.8592638	0.05527185	0.05415641	0.9812341	0.5589374	0.4219375	0.8542632	0.8762023	0.1201408	0.7586327	0.1376911	0.8586956	0.1894306	0.873173	0.8661989	0.07229359	0.904846	0.8854997	0.09041536	0.907869	0.293629	0.5500331	0.07240649	0.02067862	0.9144886	0.1285033	0.7488888	0.8932812	0.6577414	0.08196141	0.0827508	0.8341147	0.1338042	0.8513087	0.6852959	0.9301934	0.0312819	0.8494763	0.9125931	0.8976282	0.8718042	0.8580586	0.7862631	0.529027	0.02076323	0.8331009	0.9042894	0.8034541	0.6405427	0.7081297	0.8373906	0.0327278	0.06198439	0.77579	0.06813266	0.07508475	0.9565716	0.1641382	0.8619578	0.8337108	0.06999307	0.07206266	0.5087633	0.102614	0.1771194	0.2228525	0.8648626	0.268326	0.1704441	0.03849927	0.4681499	0.7211075	0.1332823	0.9448606	0.7081463	0.9021969	0.9632505	0.7638621	0.197706	0.6139089	0.8084088	0.8867989
0.8674286	0.3504782	0.8366213	0.9378219	0.3190508	0.04245763	0.7706171	0.8958312	0.8336142	0.831202	0.08169623	0.07373516	0.8845466	0.9300313	0.955795	0.8879399	0.8095718	0.07918776	0.9351935	0.9213818	0.854845	0.9063632	0.5863374	0.8617877	0.387777	0.9125432	0.1733105	0.8787911	0.2091647	0.8653846	0.1129206	0.04579627	0.04083734	0.07172593	0.8147368	0.8599193	0.8576258	0.06927365	0.8515852	0.03615441	0.9421651	0.8791224	0.2800545	0.6851153	0.09023054	0.7986135	0.5556217	0.05212569	0.06584774	0.4397951	0.069392	0.1198252	0.8354085	0.8846014	0.5984018	0.2380206	0.3364198	0.9771448	0.9350994	0.9588909	0.9387953	0.9637998	0.8185189	0.6670732	0.8242342	0.8451664	0.6831505	0.9151746	0.01604324	0.7287359	0.8245703	0.8571308	0.8977282	0.9155309	0.8717189	0.8708752	0.9126254	0.0882019	0.150656	0.3690426	0.8489151	0.07248291	0.08587651	0.06119235	0.144106	0.1130504	0.1234796	0.9875991	0.9059758	0.05349715	0.0276834	0.05537989	0.9069209	0.09612958	0.05355124	0.07186424	0.7261299	0.9559079	0.721377	0.06657448	0.1058714	0.03299492	0.4817236	0.1331621	0.97961	0.8017277	0.9627274	0.8994699	0.01632787	0.8893259	0.9162433	0.01226085	0.8795351	0.9246702	0.9413065	0.1130471	0.4080603	0.9228425	0.8407598	0.04098076	0.03520672	0.970724	0.4327429	0.2784841	0.8606668	0.8965757	0.1109911	0.7414055	0.07338241	0.8916643	0.1194286	0.9036548	0.8846382	0.05680062	0.9239314	0.8527799	0.07305651	0.9170724	0.1549027	0.5111794	0.08631327	0.03359092	0.9181269	0.6932778	0.7751967	0.908025	0.6992791	0.06783164	0.07468363	0.8790627	0.1401564	0.8531734	0.6351188	0.9182269	0.03748622	0.8633711	0.9356313	0.9124652	0.8740157	0.8836868	0.7940072	0.4528128	0.0282026	0.7464993	0.9212898	0.8357956	0.6517458	0.6966032	0.8464483	0.04772367	0.04735426	0.7192281	0.05970149	0.06149404	0.9495138	0.1160118	0.8621685	0.8263759	0.05011376	0.07155953	0.3266721	0.08689804	0.1859881	0.2618207	0.8775936	0.2116904	0.1530534	0.03772226	0.3739237	0.7227541	0.1938149	0.9804545	0.8838465	0.9124805	0.9647926	0.7252001	0.08569779	0.3668759	0.8509527	0.8572426
0.8277532	0.4393237	0.8402388	0.9346702	0.2769366	0.09592513	0.6563963	0.9385129	0.8391117	0.8828672	0.1051297	0.06749982	0.8676578	0.8817024	0.9397163	0.8676289	0.7169061	0.07393668	0.9608061	0.9474117	0.8801457	0.9005724	0.6821031	0.8981357	0.4284012	0.9264716	0.3311426	0.9005938	0.3400103	0.8546647	0.07137079	0.0694862	0.06744361	0.075257	0.8143238	0.8962974	0.7579162	0.08184794	0.8147427	0.0447408	0.8824112	0.8729825	0.2931163	0.6873002	0.1026271	0.8134339	0.8522809	0.03460283	0.08490077	0.686985	0.1007602	0.1232331	0.8425916	0.9092695	0.6216302	0.2465174	0.6419902	0.9821585	0.9186028	0.9742802	0.9559736	0.9380153	0.7540408	0.656143	0.87294	0.7604685	0.7014611	0.9237479	0.01263409	0.7900966	0.7144635	0.8925076	0.9132636	0.929146	0.8977496	0.9011461	0.9155569	0.09362737	0.1595915	0.399783	0.853034	0.1009002	0.1531681	0.09531663	0.2093737	0.1500166	0.1434975	0.9867799	0.9282561	0.0713693	0.02901974	0.05690557	0.9357031	0.1495197	0.06453481	0.1509051	0.7856393	0.9435825	0.7138711	0.08740077	0.1456234	0.03539631	0.6831797	0.2031596	0.9842493	0.8221929	0.954725	0.9020681	0.02197079	0.9079754	0.9190909	0.01187442	0.8485796	0.9353989	0.9568528	0.2883081	0.7335809	0.9475565	0.8609912	0.02574614	0.04352354	0.9634634	0.614716	0.4715839	0.8842233	0.8973613	0.1317303	0.7691739	0.1413775	0.8937995	0.2597182	0.8560387	0.8546025	0.07771593	0.9319844	0.8766902	0.09186564	0.9262132	0.3350897	0.5514365	0.09118886	0.01627276	0.9291576	0.436158	0.7979041	0.9249675	0.7346685	0.08012284	0.0931714	0.8452143	0.1718972	0.8229436	0.7714469	0.9370102	0.02511979	0.8910881	0.9561666	0.910101	0.8939673	0.8773972	0.8231114	0.5535153	0.0160174	0.8212372	0.9286785	0.8325868	0.7279291	0.7577819	0.858079	0.05656309	0.05614915	0.7675408	0.04866242	0.090702	0.9472253	0.245777	0.8651008	0.8830746	0.07106286	0.09067597	0.5671609	0.1380194	0.2380339	0.2609795	0.8897745	0.3283569	0.2115385	0.1118447	0.4692614	0.7270906	0.1788618	0.9539779	0.9030004	0.9045343	0.968629	0.7592781	0.127319	0.6966531	0.8047656	0.8831169
0.7624282	0.3613888	0.75045	0.8609691	0.2721417	0.03272807	0.5529394	0.8933023	0.7792432	0.8255455	0.09387661	0.05303968	0.831543	0.8042842	0.9297445	0.8934943	0.5471986	0.05456216	0.9224765	0.9125187	0.7854759	0.8775285	0.7189608	0.8205659	0.4597307	0.8620886	0.310825	0.8399594	0.3384314	0.7649114	0.1373539	0.04746131	0.07021817	0.06743778	0.6855346	0.7867832	0.6894653	0.05210463	0.734132	0.04399702	0.8208686	0.8059248	0.2985702	0.6768358	0.07591119	0.8460001	0.8016577	0.03461335	0.0517938	0.872492	0.06366602	0.1217795	0.745621	0.8724067	0.5080459	0.2633203	0.6342064	0.9859469	0.9084069	0.9712781	0.9342622	0.9043278	0.6313509	0.5363716	0.8805249	0.7228534	0.6402605	0.887141	0.01228866	0.6913744	0.7283177	0.8289514	0.9168031	0.8966315	0.8640583	0.8774481	0.8698102	0.08004483	0.1431898	0.43526166	0.824344	0.08665171	0.1185528	0.03373494	0.1792238	0.1045475	0.1190954	0.9880525	0.9168862	0.04601283	0.02531703	0.0483116	0.8566499	0.1086974	0.05142957	0.06649889	0.7366474	0.9497922	0.7677771	0.05577344	0.1065967	0.04263276	0.708342	0.1682795	0.923938	0.7740809	0.9692196	0.886071	0.01799435	0.8608686	0.8261826	0.01536435	0.8008325	0.8872344	0.9096481	0.206534	0.7467695	0.9247358	0.836511	0.0359681	0.03227636	0.9316442	0.4590389	0.4259516	0.8324556	0.8604479	0.1125162	0.6794741	0.1235573	0.8143825	0.2094616	0.800796	0.8613445	0.06070954	0.9038743	0.8241153	0.05768821	0.9200982	0.2870436	0.50601	0.06989853	0.0171123	0.8974849	0.1586292	0.7090035	0.9078539	0.6275607	0.06806662	0.0854568	0.7872187	0.1416162	0.78319	0.7052447	0.901971	0.04349234	0.827246	0.9192861	0.8714529	0.8421187	0.8256648	0.7455415	0.562873	0.01868032	0.8101512	0.9000214	0.7153522	0.7194917	0.6744062	0.8153524	0.04195011	0.04399323	0.6971067	0.05158875	0.09632048	0.9246038	0.1660727	0.8525781	0.8039738	0.07254423	0.07532531	0.5338721	0.09544168	0.2020929	0.232087	0.8235805	0.2072021	0.1540185	0.06738281	0.3695812	0.6632157	0.1229998	0.9408087	0.7941232	0.8745187	0.9535401	0.7278315	0.1543543	0.6480287	0.7566054	0.8941551
0.8363238	0.3403063	0.8305807	0.9223827	0.1921874	0.06369858	0.7261584	0.9117025	0.8201432	0.8555347	0.1091786	0.07353688	0.8651053	0.8781974	0.9334239	0.8652185	0.5515141	0.07513479	0.9346405	0.932449	0.8530426	0.9164082	0.7483106	0.8646275	0.5157518	0.9031846	0.3875744	0.8712551	0.189686	0.8637818	0.09576719	0.06268693	0.08574022	0.0473073	0.8035306	0.8851438	0.8390627	0.07715454	0.8790597	0.03865979	0.9554064	0.8717602	0.2895633	0.7232343	0.1010956	0.8184765	0.8336761	0.02967977	0.07705752	0.8720207	0.08624688	0.1601627	0.8721995	0.8764045	0.5644255	0.2363215	0.4935271	0.9858119	0.9401583	0.9614652	0.9337598	0.9446055	0.7736049	0.6934267	0.8643356	0.8003647	0.6853089	0.9336811	0.02891711	0.757791	0.7792537	0.8573527	0.9229994	0.9107815	0.8915195	0.8831121	0.8920382	0.1193092	0.1788419	0.3081511	0.872842	0.1075136	0.1137553	0.05992184	0.157945	0.1478216	0.1503896	0.9880163	0.9240781	0.07168732	0.02503835	0.05679748	0.8873557	0.1064279	0.07693008	0.08575096	0.7954608	0.9401823	0.6892163	0.08151132	0.1258107	0.04254432	0.6739191	0.1573499	0.9756708	0.8743455	0.9607781	0.9267241	0.02469729	0.8524114	0.9077048	0.01840875	0.8802059	0.9262152	0.9391078	0.2112418	0.843689	0.9244191	0.8568738	0.03628118	0.04650414	0.9587756	0.5491046	0.4092086	0.8623413	0.8846106	0.1429698	0.7455825	0.2299533	0.8843322	0.2124754	0.8972405	0.8865672	0.07368243	0.9207075	0.9029563	0.08650084	0.8991032	0.2805657	0.5276596	0.09129815	0.02197165	0.9071172	0.2376033	0.7702423	0.9240027	0.6918504	0.07909836	0.1035926	0.865711	0.1519443	0.8372394	0.7195323	0.9386289	0.04209916	0.90983	0.9191639	0.897503	0.8838303	0.8635457	0.802075	0.4026704	0.02186796	0.8313801	0.9250278	0.8148561	0.6835611	0.7372653	0.8869873	0.05946446	0.05607231	0.8063734	0.07588103	0.07254858	0.955734	0.1585964	0.8792254	0.8493519	0.04393243	0.08082107	0.5021519	0.1150729	0.213903	0.2398441	0.8747823	0.3410165	0.2537629	0.02966547	0.4594182	0.7285098	0.1479823	0.9398023	0.8523033	0.8630404	0.9643444	0.7324901	0.1532621	0.6193013	0.8521776	0.891872
